Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),28,Antigua and Barbuda,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,1.48,E,Estimated value
FBS,Food Balances (2010-),28,Antigua and Barbuda,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,1.49,E,Estimated value
FBS,Food Balances (2010-),28,Antigua and Barbuda,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.13,E,Estimated value
FBS,Food Balances (2010-),28,Antigua and Barbuda,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.08,E,Estimated value
FBS,Food Balances (2010-),28,Antigua and Barbuda,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.65,E,Estimated value
FBS,Food Balances (2010-),28,Antigua and Barbuda,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.47,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,25.4,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,25.79,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.66,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.57,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,2.42,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,3.51,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,10.94,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,14.29,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.53,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.5,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,2.7,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,2.8,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,2.99,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,4.09,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,14.12,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,14.79,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.09,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.46,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.7,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,0.86,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.83,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.15,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.34,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.31,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),32,Argentina,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,8.09,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,9.03,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,1.05,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,1.15,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,1.96,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,2.09,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,4.87,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,4.81,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,2.1,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,2.9,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.23,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.22,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,3.75,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,3.57,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,18.09,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,21.57,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.44,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,1.48,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,0.3,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.22,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.12,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,14.66,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,11.9,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,3.41,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,3.93,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,5.27,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,6.12,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,16.13,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,16.73,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.98,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.46,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,4.57,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,5.79,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.12,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,1.89,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,2.28,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,20.66,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,20.2,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.71,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,1.14,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,1.51,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,1.14,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,1.42,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,1.73,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.9,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.69,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,1.24,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,1.11,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.33,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.45,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.19,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.14,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),36,Australia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),40,Austria,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,6.95,E,Estimated value
FBS,Food Balances (2010-),40,Austria,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,5.62,E,Estimated value
FBS,Food Balances (2010-),40,Austria,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.39,E,Estimated value
FBS,Food Balances (2010-),40,Austria,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.4,E,Estimated value
FBS,Food Balances (2010-),40,Austria,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,19.15,E,Estimated value
