Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2531","E","Estimated value",""
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2643","E","Estimated value",""
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2718","E","Estimated value",""
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2676","E","Estimated value",""
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2662","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2488","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2500","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2494","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2488","E","Estimated value",""
"FS","Suite of Food Security Indicators","826","United Kingdom of Great Britain and Northern Ireland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2488","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2114","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2110","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2111","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2126","E","Estimated value",""
"FS","Suite of Food Security Indicators","834","United Republic of Tanzania","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2144","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2533","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2542","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2540","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2546","E","Estimated value",""
"FS","Suite of Food Security Indicators","840","United States of America","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2548","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2381","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2391","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2406","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2412","E","Estimated value",""
"FS","Suite of Food Security Indicators","858","Uruguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2415","E","Estimated value",""
"FS","Suite of Food Security Indicators","860","Uzbekistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2297","E","Estimated value",""
"FS","Suite of Food Security Indicators","860","Uzbekistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2363","E","Estimated value",""
"FS","Suite of Food Security Indicators","860","Uzbekistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2385","E","Estimated value",""
"FS","Suite of Food Security Indicators","860","Uzbekistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2377","E","Estimated value",""
"FS","Suite of Food Security Indicators","860","Uzbekistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2370","E","Estimated value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2138","E","Estimated value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2163","E","Estimated value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2169","E","Estimated value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2156","E","Estimated value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2174","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2295","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2315","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2329","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2340","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2346","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2237","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2289","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2309","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2303","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2294","E","Estimated value",""
"FS","Suite of Food Security Indicators","887","Yemen","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2067","E","Estimated value",""
"FS","Suite of Food Security Indicators","887","Yemen","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2111","E","Estimated value",""
"FS","Suite of Food Security Indicators","887","Yemen","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2145","E","Estimated value",""
"FS","Suite of Food Security Indicators","887","Yemen","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2166","E","Estimated value",""
"FS","Suite of Food Security Indicators","887","Yemen","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2191","E","Estimated value",""
"FS","Suite of Food Security Indicators","894","Zambia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","894","Zambia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","894","Zambia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","894","Zambia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","894","Zambia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","716","Zimbabwe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2244","E","Estimated value",""
"FS","Suite of Food Security Indicators","716","Zimbabwe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2240","E","Estimated value",""
"FS","Suite of Food Security Indicators","716","Zimbabwe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2223","E","Estimated value",""
"FS","Suite of Food Security Indicators","716","Zimbabwe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2212","E","Estimated value",""
